The total number of words in the novel is 25424
The total number of unique words is 23049
The total number of words that are not unique is 2375
i, 26 Art spoken ever and anon!
take, 65 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
coxcomb, 4 Art spoken ever and anon!
why, 54 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
why, 54 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
taking, 6 Art spoken ever and anon!
ones, 7 Ne'er spoken ever!
part, 13 Art spoken ever and anon!
thats, 15 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
favour, 5 Ne'er spoken ever!
nay, 9 Art spoken ever and anon!
an, 48 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
canst, 9 Ne'er spoken ever!
not, 281 Art spoken ever and anon!
smile, 3 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
wind, 11 Art spoken ever and anon!
sits, 1 Ne'er spoken ever!
thoult, 5 Ne'er spoken ever!
catch, 2 Art spoken ever and anon!
cold, 9 Art spoken ever and anon!
shortly, 2 Art spoken ever and anon!
there, 54 Art spoken ever and anon!
take, 65 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
coxcomb, 4 Art spoken ever and anon!
why, 54 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
fellow, 27 Art spoken ever and anon!
has, 11 Ne'er spoken ever!
banished, 3 Ne'er spoken ever!
two, 23 Art spoken ever and anon!
ons, 3 Art spoken ever and anon!
daughters, 29 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
did, 23 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
third, 9 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
blessing, 4 Art spoken ever and anon!
against, 23 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
follow, 15 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
must, 48 Art spoken ever and anon!
needs, 6 Art spoken ever and anon!
wear, 9 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
coxcomb, 4 Art spoken ever and anon!
how, 69 Art spoken ever and anon!
now, 78 Art spoken ever and anon!
nuncle, 17 Art spoken ever and anon!
would, 64 Art spoken ever and anon!
had, 40 Art spoken ever and anon!
two, 23 Art spoken ever and anon!
coxcombs, 3 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
two, 23 Art spoken ever and anon!
daughters, 29 Ne'er spoken ever!
why, 54 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
boy, 15 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
gave, 11 Art spoken ever and anon!
them, 53 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
living, 1 Art spoken ever and anon!
ild, 7 Ne'er spoken ever!
keep, 19 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
coxcombs, 3 Ne'er spoken ever!
myself, 12 Art spoken ever and anon!
theres, 20 Art spoken ever and anon!
mine, 22 Art spoken ever and anon!
beg, 4 Art spoken ever and anon!
another, 10 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
daughters, 29 Ne'er spoken ever!
take, 65 Art spoken ever and anon!
heed, 2 Art spoken ever and anon!
sirrah, 10 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
whip, 1 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
truths, 1 Ne'er spoken ever!
a, 352 Art spoken ever and anon!
dog, 9 Art spoken ever and anon!
must, 48 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
kennel, 1 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
must, 48 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
whipped, 7 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
when, 77 Art spoken ever and anon!
lady, 20 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
brach, 2 Art spoken ever and anon!
may, 54 Art spoken ever and anon!
stand, 22 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
fire, 14 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
stink, 1 Art spoken ever and anon!
pestilent, 1 Art spoken ever and anon!
gall, 2 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
sirrah, 10 Art spoken ever and anon!
ill, 77 Art spoken ever and anon!
teach, 6 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
speech, 9 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
mark, 7 Art spoken ever and anon!
it, 190 Art spoken ever and anon!
nuncle, 17 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
more, 81 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
showest, 1 Ne'er spoken ever!
speak, 47 Art spoken ever and anon!
less, 18 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
knowest, 2 Ne'er spoken ever!
lend, 3 Art spoken ever and anon!
less, 18 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
owest, 2 Ne'er spoken ever!
ride, 5 Art spoken ever and anon!
more, 81 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
goest, 2 Ne'er spoken ever!
learn, 4 Art spoken ever and anon!
more, 81 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
trowest, 1 Ne'er spoken ever!
set, 19 Art spoken ever and anon!
less, 18 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
throwest, 1 Ne'er spoken ever!
leave, 11 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
drink, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
whore, 3 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
keep, 19 Art spoken ever and anon!
inadoor, 1 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
shalt, 12 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
more, 81 Art spoken ever and anon!
than, 67 Art spoken ever and anon!
two, 23 Art spoken ever and anon!
tens, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
score, 1 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
nothing, 34 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
then, 47 Art spoken ever and anon!
tis, 53 Ne'er spoken ever!
like, 44 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
breath, 7 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
an, 48 Art spoken ever and anon!
unfeed, 1 Art spoken ever and anon!
lawyer, 1 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
gave, 11 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
nothing, 34 Art spoken ever and anon!
fort, 2 Art spoken ever and anon!
can, 39 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
make, 53 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
use, 16 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
nothing, 34 Art spoken ever and anon!
nuncle, 17 Art spoken ever and anon!
why, 54 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
boy, 15 Art spoken ever and anon!
nothing, 34 Art spoken ever and anon!
can, 39 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
made, 23 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
nothing, 34 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
prithee, 13 Art spoken ever and anon!
tell, 31 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
much, 30 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
rent, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
land, 7 Art spoken ever and anon!
comes, 22 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
believe, 3 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
bitter, 4 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
dost, 27 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
know, 75 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
difference, 4 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
boy, 15 Art spoken ever and anon!
between, 9 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
bitter, 4 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
sweet, 10 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
lad, 1 Art spoken ever and anon!
teach, 6 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
lord, 97 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
counselld, 1 Ne'er spoken ever!
thee, 139 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
give, 41 Art spoken ever and anon!
away, 37 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
land, 7 Art spoken ever and anon!
come, 88 Art spoken ever and anon!
place, 24 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
here, 65 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
stand, 22 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
sweet, 10 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
bitter, 4 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
presently, 5 Art spoken ever and anon!
appear, 8 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
one, 40 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
motley, 1 Art spoken ever and anon!
here, 65 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
other, 23 Art spoken ever and anon!
found, 11 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
there, 54 Art spoken ever and anon!
dost, 27 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
call, 21 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
boy, 15 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
other, 23 Art spoken ever and anon!
titles, 1 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
hast, 24 Ne'er spoken ever!
given, 6 Art spoken ever and anon!
away, 37 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
wast, 5 Art spoken ever and anon!
born, 4 Art spoken ever and anon!
with, 206 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
altogether, 3 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
lord, 97 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
faith, 5 Art spoken ever and anon!
lords, 7 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
great, 28 Art spoken ever and anon!
men, 16 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
had, 40 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
monopoly, 1 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
they, 63 Art spoken ever and anon!
would, 64 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
part, 13 Art spoken ever and anon!
ont, 5 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
ladies, 2 Art spoken ever and anon!
too, 34 Art spoken ever and anon!
they, 63 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
myself, 12 Art spoken ever and anon!
theyll, 3 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
snatching, 1 Art spoken ever and anon!
give, 41 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
an, 48 Art spoken ever and anon!
egg, 4 Art spoken ever and anon!
nuncle, 17 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
ill, 77 Art spoken ever and anon!
give, 41 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
two, 23 Art spoken ever and anon!
crowns, 3 Ne'er spoken ever!
what, 137 Art spoken ever and anon!
two, 23 Art spoken ever and anon!
crowns, 3 Ne'er spoken ever!
shall, 97 Art spoken ever and anon!
they, 63 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
fool, 119 Art spoken ever and anon!
why, 54 Art spoken ever and anon!
after, 13 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
cut, 5 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
egg, 4 Art spoken ever and anon!
i, 26 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
middle, 4 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
eat, 3 Art spoken ever and anon!
up, 32 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
meat, 1 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
two, 23 Art spoken ever and anon!
crowns, 3 Ne'er spoken ever!
of, 465 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
egg, 4 Art spoken ever and anon!
when, 77 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
clovest, 1 Ne'er spoken ever!
thy, 161 Art spoken ever and anon!
crown, 4 Art spoken ever and anon!
i, 26 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
middle, 4 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
gavest, 3 Ne'er spoken ever!
away, 37 Art spoken ever and anon!
both, 20 Art spoken ever and anon!
parts, 3 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
borest, 1 Ne'er spoken ever!
thy, 161 Art spoken ever and anon!
ass, 2 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
back, 14 Art spoken ever and anon!
oer, 9 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
dirt, 1 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
hadst, 7 Ne'er spoken ever!
little, 16 Art spoken ever and anon!
wit, 7 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
bald, 1 Art spoken ever and anon!
crown, 4 Art spoken ever and anon!
when, 77 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
gavest, 3 Ne'er spoken ever!
thy, 161 Art spoken ever and anon!
golden, 1 Art spoken ever and anon!
one, 40 Art spoken ever and anon!
away, 37 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
speak, 47 Art spoken ever and anon!
like, 44 Art spoken ever and anon!
myself, 12 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
whipped, 7 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
first, 24 Art spoken ever and anon!
finds, 4 Ne'er spoken ever!
it, 190 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
singing, 5 Art spoken ever and anon!
fools, 7 Ne'er spoken ever!
had, 40 Art spoken ever and anon!
neer, 5 Art spoken ever and anon!
less, 18 Art spoken ever and anon!
wit, 7 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
year, 4 Art spoken ever and anon!
