The total number of words in the novel is 19172
The total number of unique words is 17373
The total number of words that are not unique is 1799
hence, 12 Art spoken ever and anon!
necessary, 2 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
envious, 2 Art spoken ever and anon!
which, 47 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
appearing, 1 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
common, 9 Art spoken ever and anon!
eyes, 14 Ne'er spoken ever!
we, 96 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
calld, 4 Ne'er spoken ever!
purgers, 1 Ne'er spoken ever!
not, 256 Art spoken ever and anon!
murderers, 2 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
mark, 32 Art spoken ever and anon!
antony, 63 Art spoken ever and anon!
think, 23 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
can, 19 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
more, 35 Art spoken ever and anon!
than, 42 Art spoken ever and anon!
caesars, 40 Ne'er spoken ever!
arm, 2 Art spoken ever and anon!
when, 67 Art spoken ever and anon!
caesars, 40 Ne'er spoken ever!
head, 5 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
off, 19 Art spoken ever and anon!
yet, 41 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
ingrafted, 1 Ne'er spoken ever!
love, 34 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
bears, 11 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
alas, 8 Art spoken ever and anon!
good, 71 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
think, 23 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
love, 34 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
can, 19 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
himself, 15 Art spoken ever and anon!
take, 23 Art spoken ever and anon!
thought, 7 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
die, 17 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
were, 36 Art spoken ever and anon!
much, 29 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
should, 41 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
given, 4 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
sports, 1 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
wildness, 2 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
much, 29 Art spoken ever and anon!
company, 1 Art spoken ever and anon!
there, 48 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
die, 17 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
live, 16 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
laugh, 2 Art spoken ever and anon!
at, 59 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
hereafter, 2 Art spoken ever and anon!
clock, 3 Art spoken ever and anon!
strikes, 1 Ne'er spoken ever!
peace, 17 Art spoken ever and anon!
count, 1 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
clock, 3 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
clock, 3 Art spoken ever and anon!
hath, 35 Art spoken ever and anon!
stricken, 1 Art spoken ever and anon!
three, 7 Art spoken ever and anon!
tis, 23 Ne'er spoken ever!
time, 26 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
part, 18 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
doubtful, 1 Art spoken ever and anon!
yet, 41 Art spoken ever and anon!
whether, 6 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
come, 75 Art spoken ever and anon!
forth, 24 Art spoken ever and anon!
today, 19 Art spoken ever and anon!
or, 44 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
superstitious, 1 Art spoken ever and anon!
grown, 4 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
late, 3 Art spoken ever and anon!
quite, 4 Art spoken ever and anon!
from, 49 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
main, 1 Art spoken ever and anon!
opinion, 5 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
held, 4 Ne'er spoken ever!
once, 13 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
fantasy, 2 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
dreams, 2 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
ceremonies, 4 Ne'er spoken ever!
it, 194 Art spoken ever and anon!
may, 37 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
these, 39 Art spoken ever and anon!
apparent, 1 Art spoken ever and anon!
prodigies, 2 Ne'er spoken ever!
the, 602 Art spoken ever and anon!
unaccustomd, 1 Ne'er spoken ever!
terror, 2 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
night, 29 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
persuasion, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
augurers, 2 Ne'er spoken ever!
may, 37 Art spoken ever and anon!
hold, 13 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
from, 49 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
capitol, 19 Art spoken ever and anon!
today, 19 Art spoken ever and anon!
never, 17 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
resolved, 5 Art spoken ever and anon!
can, 19 Art spoken ever and anon!
oersway, 1 Ne'er spoken ever!
him, 165 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
loves, 8 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
hear, 37 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
unicorns, 1 Ne'er spoken ever!
may, 37 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
betrayd, 1 Ne'er spoken ever!
with, 157 Art spoken ever and anon!
trees, 1 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
bears, 11 Ne'er spoken ever!
with, 157 Art spoken ever and anon!
glasses, 1 Art spoken ever and anon!
elephants, 1 Ne'er spoken ever!
with, 157 Art spoken ever and anon!
holes, 1 Ne'er spoken ever!
lions, 2 Ne'er spoken ever!
with, 157 Art spoken ever and anon!
toils, 1 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
flatterers, 5 Ne'er spoken ever!
but, 145 Art spoken ever and anon!
when, 67 Art spoken ever and anon!
tell, 37 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
hates, 1 Ne'er spoken ever!
flatterers, 5 Ne'er spoken ever!
he, 193 Art spoken ever and anon!
says, 9 Ne'er spoken ever!
he, 193 Art spoken ever and anon!
does, 4 Art spoken ever and anon!
being, 10 Art spoken ever and anon!
then, 67 Art spoken ever and anon!
most, 28 Art spoken ever and anon!
flattered, 1 Ne'er spoken ever!
let, 65 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
work, 9 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
can, 19 Art spoken ever and anon!
give, 35 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
humour, 8 Ne'er spoken ever!
the, 602 Art spoken ever and anon!
true, 17 Art spoken ever and anon!
bent, 2 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
bring, 10 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
capitol, 19 Art spoken ever and anon!
nay, 6 Art spoken ever and anon!
we, 96 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
us, 63 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
there, 48 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
fetch, 6 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
eighth, 1 Art spoken ever and anon!
hour, 8 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
uttermost, 2 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
uttermost, 2 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
fail, 1 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
then, 67 Art spoken ever and anon!
caius, 13 Ne'er spoken ever!
ligarius, 7 Ne'er spoken ever!
doth, 30 Ne'er spoken ever!
bear, 23 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
hard, 8 Art spoken ever and anon!
who, 28 Art spoken ever and anon!
rated, 1 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
speaking, 2 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
pompey, 4 Art spoken ever and anon!
wonder, 2 Art spoken ever and anon!
none, 8 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
thought, 7 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
now, 63 Art spoken ever and anon!
good, 71 Art spoken ever and anon!
metellus, 10 Ne'er spoken ever!
go, 44 Art spoken ever and anon!
along, 8 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
loves, 8 Ne'er spoken ever!
me, 189 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
given, 4 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
reasons, 8 Ne'er spoken ever!
send, 11 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
hither, 6 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
ill, 18 Art spoken ever and anon!
fashion, 7 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
morning, 4 Art spoken ever and anon!
comes, 15 Art spoken ever and anon!
upon, 48 Art spoken ever and anon!
s, 1 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
leave, 19 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
friends, 25 Ne'er spoken ever!
disperse, 1 Art spoken ever and anon!
yourselves, 6 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
remember, 8 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
said, 10 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
show, 13 Art spoken ever and anon!
yourselves, 6 Art spoken ever and anon!
true, 17 Art spoken ever and anon!
romans, 18 Ne'er spoken ever!
good, 71 Art spoken ever and anon!
gentlemen, 3 Ne'er spoken ever!
look, 31 Art spoken ever and anon!
fresh, 2 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
merrily, 1 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
looks, 6 Ne'er spoken ever!
put, 16 Art spoken ever and anon!
on, 83 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
purposes, 2 Ne'er spoken ever!
but, 145 Art spoken ever and anon!
bear, 23 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
roman, 17 Art spoken ever and anon!
actors, 1 Ne'er spoken ever!
do, 132 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
untired, 1 Art spoken ever and anon!
spirits, 7 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
formal, 1 Art spoken ever and anon!
constancy, 3 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
good, 71 Art spoken ever and anon!
morrow, 8 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
every, 29 Art spoken ever and anon!
one, 34 Art spoken ever and anon!
exeunt, 27 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
boy, 12 Art spoken ever and anon!
lucius, 18 Art spoken ever and anon!
fast, 4 Art spoken ever and anon!
asleep, 2 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
matter, 10 Art spoken ever and anon!
enjoy, 1 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
honeyheavy, 1 Ne'er spoken ever!
dew, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
slumber, 2 Art spoken ever and anon!
thou, 116 Art spoken ever and anon!
hast, 13 Ne'er spoken ever!
no, 93 Art spoken ever and anon!
figures, 1 Ne'er spoken ever!
nor, 24 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
fantasies, 1 Ne'er spoken ever!
which, 47 Art spoken ever and anon!
busy, 1 Art spoken ever and anon!
care, 2 Art spoken ever and anon!
draws, 2 Ne'er spoken ever!
in, 226 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
brains, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
therefore, 13 Art spoken ever and anon!
thou, 116 Art spoken ever and anon!
sleepst, 3 Ne'er spoken ever!
so, 139 Art spoken ever and anon!
sound, 4 Art spoken ever and anon!
enter, 43 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
lord, 44 Art spoken ever and anon!
portia, 9 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
mean, 12 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
wherefore, 6 Art spoken ever and anon!
rise, 3 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
now, 63 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
health, 4 Art spoken ever and anon!
thus, 16 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
commit, 1 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
weak, 6 Art spoken ever and anon!
condition, 3 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
raw, 2 Art spoken ever and anon!
cold, 6 Art spoken ever and anon!
morning, 4 Art spoken ever and anon!
nor, 24 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
yours, 10 Art spoken ever and anon!
neither, 3 Art spoken ever and anon!
youve, 1 Art spoken ever and anon!
ungently, 1 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
stole, 1 Art spoken ever and anon!
from, 49 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
bed, 7 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
yesternight, 1 Art spoken ever and anon!
